,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf,uid
962,0.30267365593284473,0.24964002195475904,0.4176815921319423,0.262573031535629,0,0.0,0,0.0,2,0.011235955056179777,0,0.0,0.7942032556432722,2237537781633
963,0.30267365593284473,0.4377327585570687,0.4352630289694985,0.2885606978759417,0,0.0,0,0.0,1,0.004807692307692308,0,0.0,0.10771241950704903,2237537798718
964,0.2341149669121004,0.24964002195475904,0.34555301156963353,0.2546956207676945,0,0.0,0,0.0,2,0.013888888888888888,0,0.0,0.03488751241160945,2237537980062
965,0.30267365593284473,0.24964002195475904,0.2281971719112897,0.2546956207676945,0,0.0,0,0.0,2,0.011695906432748536,0,0.0,0.007584220216355897,2237513386522
966,0.14484108704197915,0.24964002195475904,0.3354049160536009,0.19662287422961494,0,0.0,0,0.0,5,0.023148148148148147,0,0.0,0.4896699883129523,2237079558133
967,0.30267365593284473,0.24964002195475904,0.21777396273058566,0.2377681315284437,0,0.0,0,0.0,2,0.015151515151515154,0,0.0,0.9588259944807068,2237461499120
968,0.30267365593284473,0.24964002195475904,0.3551912734300575,0.3158431666138084,0,0.0,0,0.0,0,0.0,0,0.0,0.4332756803089094,2237192236538
969,0.30267365593284473,0.5808944960335884,0.2503213089723441,0.2546956207676945,0,0.0,0,0.0,1,0.006622516556291391,0,0.0,0.9458011516269796,2237539258110
970,0.20630638826653291,0.2739754704793519,0.07548118803747597,0.2801998793756174,0,0.0,0,0.0,1,0.004608294930875576,0,0.0,0.001878739842446261,2237539720925
971,0.30267365593284473,0.2468920634966753,0.22231332656624372,0.3087126749665486,0,0.0,0,0.0,2,0.017857142857142856,0,0.0,0.0006036347043659137,2237539735184
972,0.2165498483549609,0.24964002195475904,0.2781281151460485,0.2546956207676945,0,0.0,0,0.0,0,0.0,0,0.0,0.17310318759234947,2237299321971
973,0.16493807576788538,0.24964002195475904,0.1705336244316065,0.2539704094141264,0,0.0,0,0.0,2,0.01015228426395939,0,0.0,0.06017661634030948,2237540618250
974,0.30267365593284473,0.24964002195475904,0.4720480074907037,0.262573031535629,0,0.0,0,0.0,3,0.020689655172413796,0,0.0,0.37418601867735535,2237539644497
975,0.19138210727372607,0.4915615833547954,0.3590498109894955,0.2801998793756174,0,0.0,0,0.0,3,0.01935483870967742,0,0.0,0.6977696948538633,2237539987920
976,0.1521879547968957,0.24964002195475904,0.2617934502267608,0.296164698708602,0,0.0,0,0.0,3,0.010416666666666666,0,0.0,0.2120880464072246,2237520185223
