,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf
1993,0.22393710051323923,0.24964002195475904,0.21579399986825104,0.3158431666138084,0,0.0,0,0.0,1,0.005208333333333333,0,0.0,0.9727414837711083
1994,0.36611693339672025,0.290105723984221,0.3241024271419259,0.21072596548512212,0,0.0,0,0.0,3,0.019230769230769232,0,0.0,0.09259102064232781
1995,0.18814352513200117,0.24964002195475904,0.21190010494287811,0.23299575649265347,0,0.0,0,0.0,1,0.00510204081632653,0,0.0,0.0035783737490771195
1996,0.19726891711248026,0.24964002195475904,0.27600262042987483,0.2478966599215709,0,0.0,0,0.0,2,0.011976047904191617,0,0.0,0.044249756102147736
1997,0.18142024946774854,0.24964002195475904,0.1895993007115834,0.26499169084560104,0,0.0,0,0.0,2,0.011904761904761904,1,0.005952380952380952,0.0014345005807327826
1998,0.27173653144063253,0.2468920634966753,0.10043179793293547,0.24673212056108568,0,0.0,0,0.0,0,0.0,0,0.0,0.00043399153059494857
1999,0.25547008340143673,0.24964002195475904,0.21867505594207406,0.2080744093229771,0,0.0,0,0.0,3,0.018867924528301886,0,0.0,0.36049567392222087
2000,0.1913849811692044,0.23616266784534132,0.5699785209488857,0.2735457725731906,0,0.0,0,0.0,1,0.005405405405405406,0,0.0,0.4129798048462385
2001,0.30267365593284473,0.24964002195475904,0.42053558103229133,0.25469562076769453,0,0.0,0,0.0,0,0.0,0,0.0,0.013793021730014956
2002,0.30267365593284473,0.41045919081549914,0.6612171780218523,0.29616469870860196,0,0.0,0,0.0,2,0.01282051282051282,0,0.0,0.7512362205591596
2003,0.30267365593284473,0.24964002195475904,0.2500638957922373,0.26539836770389136,0,0.0,0,0.0,0,0.0,0,0.0,0.01844881771796942
2004,0.03641818174076099,0.24964002195475904,0.0721918514521305,0.2743599672269224,0,0.0,0,0.0,3,0.014925373134328358,0,0.0,9.127081979542408e-06
2005,0.30267365593284473,0.3733866160890269,0.23622479848814526,0.23750436539810552,0,0.0,0,0.0,2,0.011976047904191617,0,0.0,0.0005650824262866122
2006,0.30267365593284473,0.24964002195475904,0.24086116975997363,0.2242994466145605,0,0.0,0,0.0,3,0.015625,1,0.005208333333333333,0.01905483341679651
2007,0.09804380262165721,0.32364742029153576,0.11066540274459548,0.3921499929350327,0,0.0,0,0.0,3,0.01694915254237288,0,0.0,0.0021242523845068535
2008,0.1178012480509011,0.2698463569534987,0.16442844422143768,0.2929355760221274,0,0.0,0,0.0,3,0.014705882352941176,0,0.0,0.0018048144921936858
2009,0.30267365593284473,0.2468920634966753,0.1372235766759706,0.25469562076769453,0,0.0,0,0.0,2,0.016129032258064516,0,0.0,0.000160300904239247
2010,0.19848789134303566,0.4629811762255491,0.18084702039059428,0.2043728712336571,0,0.0,0,0.0,3,0.014705882352941176,0,0.0,0.005780959934498354
2011,0.30267365593284473,0.2278653312340664,0.2875408029079797,0.26905908072680323,0,0.0,0,0.0,3,0.01485148514851485,1,0.0049504950495049506,0.17317207380588515
2012,0.29050635293956945,0.24964002195475904,0.17963074416257618,0.3786501521302729,0,0.0,0,0.0,2,0.011299435028248588,0,0.0,0.00033353266105217436
2013,0.25823427934586174,0.24964002195475904,0.11261972237668454,0.25469562076769453,0,0.0,0,0.0,3,0.016574585635359115,0,0.0,0.03110692196857396
2014,0.4070473181284069,0.24964002195475904,0.20339571301558668,0.2423897309562564,0,0.0,0,0.0,1,0.005649717514124294,0,0.0,0.2901595400725271
