,app_nums,overdue_nums,app_nums/overdue_nums
com.guih.bangzuhw,1,0,0.0
com.guilinbank.mobilebank,5,1,0.2
com.gulu.android,1,0,0.0
com.gunqiu,1,1,1.0
com.guojin,1,0,0.0
com.guojinbao.app,1,0,0.0
com.guoke.hicash,11,4,0.36363636363636365
com.guokr.mentor,1,0,0.0
com.guosen.android,2,0,0.0
com.guoshujinfu.mobile.sdqb,1,1,1.0
com.guoshujinfu.mobile.xinbei,1,0,0.0
com.guotai.dazhihui,2,0,0.0
com.guwen.app.qnd,1,0,0.0
com.gvsoft.gofun,8,1,0.125
com.gvsoft.gofun.chuanjiao,1,0,0.0
com.gw.dzh,1,1,1.0
com.gwi.phr.xxrmyy,1,1,1.0
com.gwkj.haohaoxiuchesf,1,1,1.0
com.gwtsz.gts,3,2,0.6666666666666666
com.gwtsz.gts2,1,1,1.0
com.gwtsz.gts2.hx,2,0,0.0
com.gwtsz.gts2mj1.hx,1,0,0.0
com.gxb.wallet,1,0,0.0
com.gxb.wallet.app,6,0,0.0
com.gxcards.share,1,1,1.0
com.gxd.guangxin,1,0,0.0
com.gxrcw.activity,1,1,1.0
com.gxt.ydt,1,0,0.0
com.gxtysc,1,0,0.0
com.gxwj.yimi.patient,1,0,0.0
com.gymjhh,1,1,1.0
com.gz.yhjy,2,1,0.5
com.gzbank.mbank.externalpk,1,1,1.0
com.gzhj.bolimotuojisukuangbiao.oppo,1,0,0.0
com.gzrcb.mobilebank,2,1,0.5
com.gzsz.newlbmj,1,0,0.0
com.gzwz.fruitbabytd.nearme.gamecenter,1,0,0.0
com.gzwz.jufengzhanhun3D.aorayyh,1,1,1.0
com.gzyr.larva.nearme.gamecenter,1,0,0.0
com.h360dvd.video,1,1,1.0
com.hackhome.loans,1,0,0.0
com.haha.mahjong.ysmj,1,1,1.0
com.haibaosi.jisuqianbaojun,1,0,0.0
com.haidian.phz,1,1,1.0
com.haidilao,1,0,0.0
com.haier.cabinet.customer,1,1,1.0
com.haier.cabinet.postman,1,0,0.0
com.haier.iSales,1,0,0.0
com.haier.uhome.uplus,1,0,0.0
com.haiercash,17,2,0.11764705882352941
com.haiercash.gouhua,106,21,0.19811320754716982
com.haijisw.app,1,0,0.0
com.haikou.nuanxindaiyyb,2,0,0.0
com.haikou.renxinyonghw,1,0,0.0
com.haimai.baletu,2,1,0.5
com.hainan.mjred,3,2,0.6666666666666666
com.haiqiu.jihai,2,1,0.5
com.haishugqmy.guanqifq,3,1,0.3333333333333333
com.haiyin.hyfinancial,18,6,0.3333333333333333
com.haiyin.hyjf,1,0,0.0
com.hakka.game.phz,1,0,0.0
com.halfbrick.fruitninja,2,0,0.0
com.hanbanggaoke.app,1,0,0.0
com.hancom.office.editor,5,3,0.6
com.hancom.office.viewer,24,4,0.16666666666666666
com.hand_china.hrms,1,0,0.0
com.handbrush.kalachangfu,1,0,0.0
com.handbrush.kaxiaozhu,1,0,0.0
com.handicapwin.community,1,0,0.0
com.handpay.zztong.hx_mmt,12,0,0.0
com.handsgo.jiakao.android,103,32,0.3106796116504854
com.handsgo.jiakao.android.lilun,1,0,0.0
com.hangar.xxzc,1,0,0.0
com.hangjia.insurancemaster,1,0,0.0
com.hangzhoucaimi.financial,1,1,1.0
com.hangzhouxinxi.daiyuxia,1,1,1.0
com.hanjiasongshu.jygame,1,1,1.0
com.hano.jipin.zjh,1,0,0.0
com.hanweb.android.jszwfw.activity,1,0,0.0
com.hanweb.android.zhejiang.activity,12,2,0.16666666666666666
com.hanxin.loan,1,0,0.0
com.hanyou.hyyz,1,0,0.0
com.haobo.huilife,3,1,0.3333333333333333
com.haocaike.android1,1,0,0.0
com.haocainet.lianzhong,1,0,0.0
com.haodai.flashloan,73,21,0.2876712328767123
com.haodai.flashloanpre,1,1,1.0
com.haodai.flashloanxyjq,1,1,1.0
com.haodai.quickloan,2,0,0.0
com.haodaibao.android,1,0,0.0
com.haodaibao.fanbeiapp,1,0,0.0
com.haodf.android,1,0,0.0
com.haodou.recipe,6,1,0.16666666666666666
com.haofang.hftsoftapp,2,0,0.0
com.haojiazhang.activity,1,1,1.0
com.haokan.baiduh5,1,0,0.0
com.haoontech.jiuducaijing,1,0,0.0
com.haoqi.settings,8,2,0.25
com.haoquan.haoguanjia,1,1,1.0
com.haorenpin.hrp,1,0,0.0
com.haoshijie.client,1,0,0.0
com.haotang.pet,1,0,0.0
com.haowan.h5.md,1,0,0.0
com.haoyida.standard.bt,1,0,0.0
com.haoyidai,125,38,0.304
com.haoyidai.jielema,1,0,0.0
com.haoyigou.hyg,1,0,0.0
com.haoyun.biji.aos,1,0,0.0
com.happigo.activity,2,0,0.0
com.happyelements.AndroidAnimal,277,63,0.22743682310469315
com.happyelements.AndroidAnimal.jinli,2,0,0.0
com.happyelements.AndroidAnimal.jj,3,1,0.3333333333333333
com.happyelements.AndroidAnimal.qq,26,6,0.23076923076923078
com.happyelements.AndroidAnimal.wdj,1,0,0.0
com.happyelements.AndroidClover,1,0,0.0
com.happyelements.AndroidClover.mob,18,3,0.16666666666666666
com.happyelements.AndroidClover.nearme.gamecenter,11,5,0.45454545454545453
com.happyelements.AndroidClover.www,4,0,0.0
com.happyelements.happyfishandroidcns,4,3,0.75
com.happyfi.allinfi,2,0,0.0
com.happyfishing.fungo,5,1,0.2
com.happyiterating.huahua,1,0,0.0
com.happyplay.ddz,1,0,0.0
com.happyplay.gzmj,1,0,0.0
com.happyplay.hnphz,9,1,0.1111111111111111
com.happyplay.nmmj,2,0,0.0
com.happyplay.pdk,1,0,0.0
com.happyplay.scmj,1,0,0.0
com.happyplay.symj,3,1,0.3333333333333333
com.happyteam.dubbingshow,2,0,0.0
com.happytime.faceparty.la,1,0,0.0
com.harvesters.linkupzombie,1,0,0.0
com.hash.mytoken,1,0,0.0
com.hb.safetycenter,1,1,1.0
com.hb.thjsz,1,0,0.0
com.hbc.hbc.bridge,1,0,0.0
com.hbcmcc.hyh,1,1,1.0
com.hbdotop.wnwfys,1,0,0.0
com.hbgajg.hbjj,1,1,1.0
com.hbjd.huabeijiedai95,1,1,1.0
com.hbmcc.heshenghuo,2,1,0.5
com.hbxwatchpro.cn,1,0,0.0
com.hcc.app,245,53,0.2163265306122449
com.hctforgreen.greenservice,1,1,1.0
com.hd.fly.flashlight,1,1,1.0
com.headsense.layout,2,1,0.5
com.healthcloud,1,0,0.0
com.heated.heatedloan,2,0,0.0
com.hebao,1,0,0.0
com.hebao.app,2,1,0.5
com.hebei.dafy.c2c,67,17,0.2537313432835821
com.hec.hecApp,2,1,0.5
com.hefenggame.a17303,1,0,0.0
com.hefenggame.a17317,1,1,1.0
com.hefenggame.a17321,1,1,1.0
com.hefenggame.a17333,1,0,0.0
com.hefenggame.a17590,1,0,0.0
com.hefenggame.a17752,1,0,0.0
com.hefenggame.a17789,1,1,1.0
com.hefenggame.a17802,1,0,0.0
com.hegs.byyx,1,0,0.0
com.hegu.dnl.huawei,1,1,1.0
com.hegu.dnl.mg,3,1,0.3333333333333333
com.hegu.dnl.oppo.nearme.gamecenter,1,0,0.0
com.hegu.dnl.sn79,2,0,0.0
com.hegu.dnl.vivo,2,0,0.0
com.hehegames.TangYuanMaJiang,1,0,0.0
com.hehegames.ZhaoYuanMaJiang,1,0,0.0
com.hehemeigouw,1,0,0.0
com.heige.mxlife,1,0,0.0
com.heiguang.hgrcwandroid,2,1,0.5
com.heiguang.meitu,1,0,0.0
com.heimajihua.shengqi,1,0,0.0
com.heitao.xyj.hta,1,0,0.0
com.heleyule.shishi,1,0,0.0
com.helplove.shbf,8,2,0.25
com.henanjianye.soon.communityo2o,1,0,0.0
com.hengchang.client,53,15,0.2830188679245283
com.hengshuokeji.huoyb,1,0,0.0
com.henji.yunyi.yizhibang,5,0,0.0
com.hepai.hepaiandroid,1,0,0.0
com.hepyx.multplugin90,1,0,0.0
com.herman.ringtone,5,1,0.2
com.hero.sm.aligames,1,0,0.0
com.hero.sm.nearme.gamecenter,1,0,0.0
com.herogame.gplay.streetballtw,1,0,0.0
com.hexin.plat.android,24,7,0.2916666666666667
com.hexin.plat.android.GuoJinZXGSecurity,1,0,0.0
com.hexin.plat.android.HuafuSecurity,1,0,0.0
com.hexin.plat.android.supremacy,1,0,0.0
com.hexin.zhanghu,2,0,0.0
com.hexindai.hxd,3,2,0.6666666666666666
com.hexun.news,1,1,1.0
com.heyhou.social,1,0,0.0
com.heymiao.miao,1,0,0.0
com.hf,1,0,0.0
com.hf.qhbao,2,0,0.0
com.hf.wuka,34,13,0.38235294117647056
com.hfsj.duoduofu,5,1,0.2
com.hfsj.sandpro,2,1,0.5
com.hfsj.shangyudai,1,1,1.0
com.hg5530,1,1,1.0
com.hgqn.braveofinvincibleseer.iqiyi,1,1,1.0
com.hhly.mlottery,1,1,1.0
com.hhmf.hhmf91,1,0,0.0
com.hhr.quan,1,0,0.0
com.hi.abd,1,0,0.0
com.hiapk.marketpho,8,1,0.125
com.hicash,12,9,0.75
com.hichip,7,2,0.2857142857142857
com.hicloud.android.clone,61,15,0.2459016393442623
com.hidog.shaoxing.a,1,0,0.0
com.hifun.ttmmx.yyb,1,0,0.0
com.highlight.bjgd,1,0,0.0
com.highlight.mjcx,1,1,1.0
com.highlight.mjpe,5,3,0.6
com.highsoft.mobile2,1,0,0.0
com.hihex.hexlink,1,0,0.0
com.himax.mpap,1,0,0.0
com.himi.galaxy.finance,1,0,0.0
com.himi.story.ertonggushi,1,0,0.0
com.hinews,1,0,0.0
com.hipad.logkit,4,0,0.0
com.hipu.yidian,41,15,0.36585365853658536
com.hiracer,1,0,0.0
com.hiremeplz.hireme,1,0,0.0
com.hiresmusic,1,0,0.0
com.hisense.hdbus,1,0,0.0
com.hisense.hiatis.android,1,0,0.0
com.hisense.hiphone.payment,1,0,0.0
com.hisense.ms.fly2tv,1,0,0.0
com.hisense.xnbus,2,1,0.5
com.hisense.yzbus,1,0,0.0
com.hisi.mapcon,122,25,0.20491803278688525
com.hismart.easylink,1,0,0.0
com.hisun.ipos2,6,2,0.3333333333333333
com.hiti.prinhome,1,0,0.0
com.hiwifi,2,1,0.5
com.hiya.star,1,0,0.0
com.hj.education,1,0,0.0
com.hjq.credit,2,0,0.0
com.hjwordgames,2,1,0.5
com.hjzz2.play800,2,0,0.0
com.hk.wxd3,1,0,0.0
com.hk1949.anycare,1,0,0.0
com.hk515.patient,1,1,1.0
com.hkrt.com.kuairutong,6,1,0.16666666666666666
com.hkrt.shoushua,3,1,0.3333333333333333
com.hkx.youandme,1,0,0.0
com.hlbyr.nearme.gamecenter,1,0,0.0
com.hlddz.nearme.gamecenter,3,1,0.3333333333333333
com.hlg.daydaytobusiness,22,3,0.13636363636363635
com.hlg.xsbapp,4,1,0.25
com.hlit.babystudy,1,0,0.0
com.hll.phone_recycle,2,0,0.0
com.hlsk.lyby.nearme.gamecenter,1,0,0.0
com.hmbbddc.haimianbaobaodangdachu,1,0,0.0
com.hmct.FileManager.Activity,1,0,0.0
com.hmct.HmctService,1,0,0.0
com.hmct.MiniBrowser,1,0,0.0
com.hmct.SmartCamera,1,0,0.0
com.hmct.account,1,0,0.0
com.hmct.antitheft,1,0,0.0
com.hmct.antivirus,1,0,0.0
com.hmct.appicebox,1,0,0.0
com.hmct.areasearch,1,0,0.0
com.hmct.factorylogupload,1,0,0.0
com.hmct.floatwindow,1,0,0.0
com.hmct.ftmode,1,0,0.0
com.hmct.hallsensor,1,0,0.0
com.hmct.hmctkeyguard,1,0,0.0
com.hmct.hmcttheme,1,0,0.0
com.hmct.hsmemo,1,0,0.0
com.hmct.mobileclear,1,0,0.0
com.hmct.mobilesafe.tools.autorun,1,0,0.0
com.hmct.motionsettings,1,0,0.0
com.hmct.music,1,0,0.0
com.hmct.musiceditorplugin.soundfile,1,0,0.0
com.hmct.process,1,0,0.0
com.hmct.qrcode,1,0,0.0
com.hmct.quickmemo,1,0,0.0
com.hmct.resolver,1,0,0.0
com.hmct.safemode.vision,1,0,0.0
com.hmct.schpwronoff,1,0,0.0
com.hmct.settings.calibration.speed,1,0,0.0
com.hmct.singlehand,1,0,0.0
com.hmct.theme,1,0,0.0
com.hmct.toolsforsystemui,1,0,0.0
com.hmct.updater,1,0,0.0
com.hmct.upgrade,1,0,0.0
com.hmct.userexperienceprogram,1,0,0.0
com.hmct.vision,1,0,0.0
com.hmkj.cn.comyzhhycom,1,0,0.0
com.hna.urent,2,0,0.0
com.hnjc.dl,2,0,0.0
com.hnkj.cp,1,0,0.0
com.hnl.qianjz,1,0,0.0
com.hnl.qianjzlx,5,4,0.8
com.hnmoma.driftbottle,1,0,0.0
com.hnthj.pdk,1,0,0.0
com.hnylbsc.youbao,1,0,0.0
com.hnzycfc.zyxj,48,10,0.20833333333333334
com.hoge.android.dingdone.manager,1,1,1.0
com.hoge.appU1zTeKsH21,1,1,1.0
com.hogesoft.android.changzhou,1,0,0.0
com.holiestar.flashoncall,2,0,0.0
com.homechata.zcs,1,1,1.0
com.homelink.android,8,4,0.5
com.homenetworkkeeper,1,0,0.0
com.honestar.irtest,2,1,0.5
com.hongbao111.shop,1,0,0.0
com.hongguan.dlsg.w6kw,1,0,0.0
com.honghand.changshumj.vivo,1,0,0.0
com.honghand.hongzhongmj.nearme.gamecenter,1,1,1.0
com.honghand.pizhoumj.vivo,1,0,0.0
com.hongkai.jly,1,1,1.0
com.hongren.ui,4,0,0.0
com.hongsheng.microfinance,28,10,0.35714285714285715
com.hongtao.n1,3,2,0.6666666666666666
com.hongxia.location,1,1,1.0
com.hongxingcp,1,0,0.0
com.hongxiu.app,1,0,0.0
com.hongyan.mixv,1,0,0.0
com.honsun.logistics,1,0,0.0
com.hoo.guess.one,2,0,0.0
com.hoo.guesstv2360,1,0,0.0
com.hoolai.hlsg2.aligames,1,0,0.0
com.hoolai.zcfy.nearme.gamecenter,1,0,0.0
com.hoperun.intelligenceportal,3,1,0.3333333333333333
com.horaapps.leafpic,1,0,0.0
com.hori.smartcommunity,1,0,0.0
com.horsegj.company,2,0,0.0
com.hortorgames.crazyguess,1,0,0.0
com.hortorgames.playground,1,0,0.0
com.hot.free.defence.main,1,0,0.0
com.hotbody.fitzero,1,0,0.0
com.hotelvp.jjzx.activity,2,1,0.5
com.hotrizon.video,1,0,0.0
com.houbank.houbankfinance,1,0,0.0
com.houbank.xloan,39,12,0.3076923076923077
com.houcai.letoula,1,1,1.0
com.houcai.vest9,1,0,0.0
com.houdask.app,1,1,1.0
com.housingfund.babaqianbao,5,1,0.2
com.housingfund.jdhh,2,2,1.0
com.hp.android.print,1,0,0.0
com.hp.android.printservice,6,2,0.3333333333333333
com.hp.impulse.sprocket,1,0,0.0
com.hp.marykay,3,0,0.0
com.hp.printercontrol,2,1,0.5
com.hpbr.bosszhipin,11,1,0.09090909090909091
com.hpbr.directhires,4,2,0.5
com.hpplay.happycast,8,1,0.125
com.hpplay.happycast.allcast,1,0,0.0
com.hq.Ultramancszzdd.qihu,1,0,0.0
com.hq.cameratest,7,3,0.42857142857142855
com.hq.lcdtest,7,3,0.42857142857142855
com.hq.resource,5,0,0.0
com.hq.tptest,7,3,0.42857142857142855
com.hq16688.vip,1,0,0.0
com.hqfactory.factory,7,3,0.42857142857142855
com.hqwycredit,2,0,0.0
com.hrcfc.hrApp.custManager,3,1,0.3333333333333333
com.hrhx.android.app,4,0,0.0
com.hrtx.jiea,10,2,0.2
com.hs.map.shunloc,2,1,0.5
com.hs.yjseller,1,0,0.0
com.hsbank.mobilebank,6,0,0.0
com.hsit.mobile.cmappcust_myzx,1,0,0.0
com.hsj.ccae37,1,1,1.0
com.hsl.stock,1,1,1.0
com.hswy.wrddz,7,2,0.2857142857142857
com.ht.cadbrowser,1,0,0.0
com.ht.exam,1,0,0.0
com.ht.wszt,2,0,0.0
com.htc.CustomizationSetup,2,0,0.0
com.htc.HTCSpeaker,2,0,0.0
com.htc.Weather,2,0,0.0
com.htc.WifiRouter,2,0,0.0
com.htc.accessory,1,0,0.0
com.htc.albumgp,2,0,0.0
com.htc.android.htcloglevel,2,0,0.0
com.htc.android.htcsetupwizard,2,0,0.0
com.htc.android.locationpicker,2,0,0.0
com.htc.android.mail,2,0,0.0
com.htc.android.qxdm2sd,1,0,0.0
com.htc.android.worldclock,2,0,0.0
com.htc.autobot,2,0,0.0
com.htc.autobot.cargps.provider,2,0,0.0
com.htc.bidhandler,1,0,0.0
com.htc.calendar,2,0,0.0
com.htc.camera2,2,0,0.0
com.htc.captiveportallogin,2,0,0.0
com.htc.checkinprovider,2,0,0.0
com.htc.china.calllocation,2,0,0.0
com.htc.china.location.service,2,0,0.0
com.htc.cndeviceguard,2,0,0.0
com.htc.contacts,2,0,0.0
com.htc.contacts.frisbee,2,0,0.0
com.htc.contextualwidget,1,0,0.0
com.htc.cs.identity,2,0,0.0
com.htc.cs.pns,2,0,0.0
com.htc.demoflopackageinstaller,2,0,0.0
com.htc.dialerservice,2,0,0.0
com.htc.dnatransfer,2,0,0.0
com.htc.drawingboard,2,0,0.0
com.htc.feedback,2,0,0.0
com.htc.filemanager,2,0,0.0
com.htc.fingerprint,2,0,0.0
com.htc.flashlight,2,0,0.0
com.htc.fm,1,0,0.0
com.htc.fmservice,1,0,0.0
com.htc.framework,2,0,0.0
com.htc.guide,2,0,0.0
com.htc.home.personalize,2,0,0.0
com.htc.htcadaptivesound,2,0,0.0
com.htc.htcappopsguarddog,2,0,0.0
com.htc.htccompressviewer,2,0,0.0
com.htc.htcdlnamiddlelayer,2,0,0.0
com.htc.htcpowermanager,2,0,0.0
com.htc.iceview,1,0,0.0
com.htc.launcher,2,0,0.0
com.htc.launcherupdatescreen,2,0,0.0
com.htc.lockscreen,2,0,0.0
com.htc.mirrorlinkserver,2,0,0.0
com.htc.mms.backupagent,2,0,0.0
com.htc.mobiledata,2,0,0.0
com.htc.photoenhancer,2,0,0.0
com.htc.pitroad.enhancerservice,1,0,0.0
com.htc.pitroadCN,2,0,0.0
com.htc.power_caoffload,2,0,0.0
com.htc.powersavinglauncher,2,0,0.0
com.htc.provider.CustomizationSettings,2,0,0.0
com.htc.provider.defaultimeprovider,2,0,0.0
com.htc.providers.htcmessage,2,0,0.0
com.htc.resetnotify,2,0,0.0
com.htc.rosiewidgets.powerstrip,2,0,0.0
com.htc.sdm,2,0,0.0
com.htc.securitycenter,2,0,0.0
com.htc.sense.easyaccessservice,2,0,0.0
com.htc.sense.hsp,2,0,0.0
com.htc.sense.linkedin,2,0,0.0
com.htc.sense.mms,2,0,0.0
com.htc.sense.weiboplugin,2,0,0.0
com.htc.simplelauncher,2,0,0.0
com.htc.smithlite,1,0,0.0
com.htc.soundrecorder,2,0,0.0
com.htc.uibc,2,0,0.0
com.htc.updater,2,0,0.0
com.htc.usage,2,0,0.0
com.htc.video,2,0,0.0
com.htc.widget.weatherclock,2,0,0.0
com.htc.wifidisplay,2,0,0.0
com.htc.zero,2,0,0.0
com.htcmarket,2,0,0.0
com.htinc.cp.hch,1,0,0.0
com.htinc.cp.ss,1,0,0.0
com.htinc.cp.sxv1,1,1,1.0
com.htinc.cp.zc,1,1,1.0
com.htinc.cp.zg,1,0,0.0
com.htinns,18,1,0.05555555555555555
com.htjl.sls_app.activity,1,0,0.0
com.huaban.android,3,0,0.0
com.huabenapp,1,0,0.0
com.huafuzq.dzh,1,1,1.0
com.huahua.learningpth,3,0,0.0
com.huahua.testing,2,0,0.0
com.huahua.yueyu,1,0,0.0
com.huaibeiren.forum,1,1,1.0
com.huaien.buddhaheart,1,0,0.0
com.huajiao,22,6,0.2727272727272727
com.huajiao.camera,2,0,0.0
com.huale.justicearrive.nearme.gamecenter,1,1,1.0
com.huale.ultraman2.nearme.gamecenter,1,1,1.0
com.hualongxiang,1,0,0.0
com.huami.watch.hmwatchmanager,2,0,0.0
com.huang.lgplayer,1,0,0.0
com.huankaifa.huahuaxiu,1,1,1.0
com.huankaifa.tpjwz,1,0,0.0
com.huanlpn.bidx,1,0,0.0
com.huanshi.talkingphoto,2,1,0.5
com.huapai.ui,1,1,1.0
com.huaqian,1,0,0.0
com.huaqian.loan,1,0,0.0
com.huaqin.factory,11,3,0.2727272727272727
com.huaqin.factoryservice,7,3,0.42857142857142855
com.huaqin.runtime,7,3,0.42857142857142855
com.huaqiweb.xcg,1,0,0.0
com.huati,1,1,1.0
com.huatu.handheld_huatu,3,1,0.3333333333333333
com.huawei.ChnCmccAutoReg,2,1,0.5
com.huawei.DiagReboot,7,4,0.5714285714285714
com.huawei.HwMultiScreenShot,269,68,0.2527881040892193
com.huawei.KoBackup,249,63,0.25301204819277107
com.huawei.ah100,1,1,1.0
com.huawei.android.AutoRegSms,179,41,0.22905027932960895
com.huawei.android.CotaDecompressService,235,53,0.225531914893617
com.huawei.android.FMRadio,145,40,0.27586206896551724
com.huawei.android.FloatTasks,288,72,0.25
com.huawei.android.ProfileSwitcher,2,1,0.5
com.huawei.android.UEInfoCheck,202,44,0.21782178217821782
com.huawei.android.airsharing,245,62,0.2530612244897959
com.huawei.android.airsharingcast,1,0,0.0
com.huawei.android.airsharingcastclient,1,0,0.0
com.huawei.android.apkbatchinstall,2,0,0.0
com.huawei.android.calendarFloat,3,0,0.0
com.huawei.android.callwaiting,3,1,0.3333333333333333
com.huawei.android.chr,263,63,0.23954372623574144
com.huawei.android.cochr,4,2,0.5
com.huawei.android.dmclient,2,1,0.5
com.huawei.android.downloadbooster,2,1,0.5
com.huawei.android.ds,53,18,0.33962264150943394
com.huawei.android.dsdscardmanager,284,74,0.2605633802816901
com.huawei.android.findmyphone,224,52,0.23214285714285715
com.huawei.android.hsf,224,52,0.23214285714285715
com.huawei.android.hwaps,280,72,0.2571428571428571
com.huawei.android.hwouc,295,75,0.2542372881355932
com.huawei.android.hwpay,286,73,0.25524475524475526
com.huawei.android.instantonline,106,26,0.24528301886792453
com.huawei.android.instantshare,220,50,0.22727272727272727
com.huawei.android.internal.app,300,78,0.26
com.huawei.android.karaoke,43,13,0.3023255813953488
com.huawei.android.karaokeeffect,17,6,0.35294117647058826
com.huawei.android.launcher,296,76,0.25675675675675674
com.huawei.android.location.activityrecognition,147,29,0.19727891156462585
com.huawei.android.magiclink,4,2,0.5
com.huawei.android.mirrorshare,249,60,0.24096385542168675
com.huawei.android.nfctag,24,6,0.25
com.huawei.android.nff,18,6,0.3333333333333333
com.huawei.android.powermonitor,59,19,0.3220338983050847
com.huawei.android.projectmenu,275,69,0.2509090909090909
com.huawei.android.pushagent,296,76,0.25675675675675674
com.huawei.android.remotecontrol,51,16,0.3137254901960784
com.huawei.android.remotecontroller,95,24,0.25263157894736843
com.huawei.android.temperaturemonitor,40,11,0.275
com.huawei.android.thememanager,296,76,0.25675675675675674
com.huawei.android.tips,59,12,0.2033898305084746
com.huawei.android.totemweather,296,76,0.25675675675675674
com.huawei.android.totemweatherapp,73,21,0.2876712328767123
com.huawei.android.totemweatherwidget,73,21,0.2876712328767123
com.huawei.android.tvcontrol,4,2,0.5
com.huawei.android.wfdft,296,76,0.25675675675675674
com.huawei.aod,17,4,0.23529411764705882
com.huawei.appmarket,289,77,0.2664359861591695
com.huawei.appmarket.wallet,9,3,0.3333333333333333
com.huawei.audioautotest,8,4,0.5
com.huawei.bd,288,74,0.2569444444444444
com.huawei.bluetooth,285,73,0.256140350877193
com.huawei.bone,78,20,0.2564102564102564
com.huawei.ca,282,71,0.25177304964539005
com.huawei.camera,300,78,0.26
com.huawei.chrlog,2,0,0.0
com.huawei.cloudwifi,10,1,0.1
com.huawei.compass,211,49,0.23222748815165878
com.huawei.contactscamcard,170,37,0.21764705882352942
com.huawei.contentsensor,73,21,0.2876712328767123
com.huawei.cryptosms.service,218,51,0.23394495412844038
com.huawei.cust.android.phone,3,0,0.0
com.huawei.dataservicediagnose,2,0,0.0
com.huawei.decision,73,21,0.2876712328767123
com.huawei.desktop.explorer,15,6,0.4
com.huawei.desktop.systemui,15,6,0.4
com.huawei.fans,135,31,0.22962962962962963
com.huawei.fastapp,3,1,0.3333333333333333
com.huawei.fido.uafclient,240,54,0.225
com.huawei.fingerprintname,4,0,0.0
com.huawei.floatMms,19,8,0.42105263157894735
com.huawei.gallery.photoshare,5,1,0.2
com.huawei.gameassistant,26,11,0.4230769230769231
com.huawei.gamebox,177,48,0.2711864406779661
com.huawei.gamecenter,1,0,0.0
com.huawei.gardenlivingwallpaper,8,1,0.125
com.huawei.geofence,164,34,0.2073170731707317
com.huawei.health,179,41,0.22905027932960895
com.huawei.hiaction,73,21,0.2876712328767123
com.huawei.hiboard,177,39,0.22033898305084745
com.huawei.hidisk,300,78,0.26
com.huawei.hifolder,73,21,0.2876712328767123
com.huawei.hilink.framework,220,50,0.22727272727272727
com.huawei.himovie,173,46,0.2658959537572254
com.huawei.hiskytone,135,34,0.2518518518518518
com.huawei.hisuite,5,1,0.2
com.huawei.hitouch,73,21,0.2876712328767123
com.huawei.hiview,73,21,0.2876712328767123
com.huawei.hiviewtunnel,73,21,0.2876712328767123
com.huawei.hnreader,52,15,0.28846153846153844
com.huawei.hwasm,240,54,0.225
com.huawei.hwdetectrepair,123,32,0.2601626016260163
com.huawei.hwid,311,82,0.26366559485530544
com.huawei.hwireader,89,18,0.20224719101123595
com.huawei.hwmwlauncher,33,9,0.2727272727272727
com.huawei.hwpplogservice,8,4,0.5
com.huawei.hwstartupguide,300,78,0.26
com.huawei.hwusbearphoneupdate,36,7,0.19444444444444445
com.huawei.hwvplayer,29,10,0.3448275862068966
com.huawei.hwvplayer.youku,212,53,0.25
com.huawei.iaware,227,53,0.23348017621145375
com.huawei.iconnect,224,52,0.23214285714285715
com.huawei.icos.ar,1,0,0.0
com.huawei.ihealth,147,29,0.19727891156462585
com.huawei.imax.action2,4,2,0.5
com.huawei.imax.beeservice,4,2,0.5
com.huawei.imax.ca,4,2,0.5
com.huawei.imax.carmanager,4,2,0.5
com.huawei.imax.cipher,4,2,0.5
com.huawei.imax.cloudservice,4,2,0.5
com.huawei.imax.digest,4,2,0.5
com.huawei.imax.drivemode,4,2,0.5
com.huawei.imax.feedback,4,2,0.5
com.huawei.imax.floattasks,4,2,0.5
com.huawei.imax.gaze.service,4,2,0.5
com.huawei.imax.goodscollect,4,2,0.5
com.huawei.imax.icloudsync,4,2,0.5
com.huawei.imax.intentionanalyzer,4,2,0.5
com.huawei.imax.intercept,4,2,0.5
com.huawei.imax.launcher,4,2,0.5
com.huawei.imax.location,4,2,0.5
com.huawei.imax.map,4,2,0.5
com.huawei.imax.music,4,2,0.5
com.huawei.imax.notepad,4,2,0.5
com.huawei.imax.ota,4,2,0.5
com.huawei.imax.passbook,4,2,0.5
com.huawei.imax.pedometer,1,1,1.0
com.huawei.imax.push,4,2,0.5
com.huawei.imax.qrcode,4,2,0.5
com.huawei.imax.seed,4,2,0.5
com.huawei.imax.service.decision,4,2,0.5
com.huawei.imax.service.functionGuide,4,2,0.5
com.huawei.imax.servicebox,4,2,0.5
com.huawei.imax.share,4,2,0.5
com.huawei.imax.userprofile,4,2,0.5
com.huawei.imax.vplayer,4,2,0.5
com.huawei.imax.weather,4,2,0.5
com.huawei.imedia.sws,45,14,0.3111111111111111
com.huawei.imonitor,151,31,0.2052980132450331
com.huawei.ims,227,54,0.23788546255506607
com.huawei.indexsearch,219,50,0.228310502283105
com.huawei.indexsearch.observer,219,50,0.228310502283105
com.huawei.inputmethod.intelligent,4,2,0.5
com.huawei.intelliServer.intelliServer,4,2,0.5
com.huawei.intelligent,273,69,0.25274725274725274
com.huawei.internetaudioservice,214,50,0.2336448598130841
com.huawei.languagedownloader,15,4,0.26666666666666666
com.huawei.lbs,200,47,0.235
com.huawei.lbyuloreprovider,1,1,1.0
com.huawei.lcagent,66,23,0.3484848484848485
com.huawei.lives,173,45,0.26011560693641617
